,X,ID,age,age_rounded,category,subCategory,Difference,income,degree
3475,3475,289,7,7.561643836,Novelty,Novelty_animals,-1,between $1000 and $1500,"Some college, no degree"
3476,3476,289,7,7.561643836,Novelty,Novelty_objects,2,between $1000 and $1500,"Some college, no degree"
3477,3477,289,7,7.561643836,Novelty,Novelty_repetitions,0,between $1000 and $1500,"Some college, no degree"
3478,3478,289,7,7.561643836,Uncertainty reduction,Uncertainty_cards,1,between $1000 and $1500,"Some college, no degree"
3479,3479,289,7,7.561643836,Uncertainty reduction,Uncertainty_die,2,between $1000 and $1500,"Some college, no degree"
3480,3480,289,7,7.561643836,Uncertainty reduction,Uncertainty_pixels,-1,between $1000 and $1500,"Some college, no degree"
3481,3481,290,7,7.232876712,Agency,Agency_butterflies,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
3482,3482,290,7,7.232876712,Agency,Agency_doors,-1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3483,3483,290,7,7.232876712,Agency,Agency_envelopes,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
3484,3484,290,7,7.232876712,Knowledge,Knowledge_pics,-1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3485,3485,290,7,7.232876712,Knowledge,Knowledge_poems,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3486,3486,290,7,7.232876712,Knowledge,Knowledge_trivia,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
3487,3487,290,7,7.232876712,Novelty,Novelty_animals,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3488,3488,290,7,7.232876712,Novelty,Novelty_objects,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3489,3489,290,7,7.232876712,Novelty,Novelty_repetitions,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
3490,3490,290,7,7.232876712,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
3491,3491,290,7,7.232876712,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
3492,3492,290,7,7.232876712,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
3493,3493,291,4,4.602739726,Agency,Agency_butterflies,6,more than $5000,Master's degree
3494,3494,291,4,4.602739726,Agency,Agency_doors,1,more than $5000,Master's degree
3495,3495,291,4,4.602739726,Agency,Agency_envelopes,2,more than $5000,Master's degree
3496,3496,291,4,4.602739726,Knowledge,Knowledge_pics,1,more than $5000,Master's degree
3497,3497,291,4,4.602739726,Knowledge,Knowledge_poems,0,more than $5000,Master's degree
3498,3498,291,4,4.602739726,Knowledge,Knowledge_trivia,0,more than $5000,Master's degree
3499,3499,291,4,4.602739726,Novelty,Novelty_animals,0,more than $5000,Master's degree
3500,3500,291,4,4.602739726,Novelty,Novelty_objects,-3,more than $5000,Master's degree
3501,3501,291,4,4.602739726,Novelty,Novelty_repetitions,0,more than $5000,Master's degree
3502,3502,291,4,4.602739726,Uncertainty reduction,Uncertainty_cards,3,more than $5000,Master's degree
3503,3503,291,4,4.602739726,Uncertainty reduction,Uncertainty_die,-2,more than $5000,Master's degree
3504,3504,291,4,4.602739726,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
3505,3505,292,7,7.315068493,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
3506,3506,292,7,7.315068493,Agency,Agency_doors,0,Prefer not to say,Master's degree
3507,3507,292,7,7.315068493,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
3508,3508,292,7,7.315068493,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
3509,3509,292,7,7.315068493,Knowledge,Knowledge_poems,0,Prefer not to say,Master's degree
3510,3510,292,7,7.315068493,Knowledge,Knowledge_trivia,0,Prefer not to say,Master's degree
3511,3511,292,7,7.315068493,Novelty,Novelty_animals,3,Prefer not to say,Master's degree
3512,3512,292,7,7.315068493,Novelty,Novelty_objects,1,Prefer not to say,Master's degree
3513,3513,292,7,7.315068493,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
3514,3514,292,7,7.315068493,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
3515,3515,292,7,7.315068493,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
3516,3516,292,7,7.315068493,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
3517,3517,293,11,11.75342466,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
3518,3518,293,11,11.75342466,Agency,Agency_doors,1,between $3000 and $5000,Bachelor's degree
3519,3519,293,11,11.75342466,Agency,Agency_envelopes,-2,between $3000 and $5000,Bachelor's degree
3520,3520,293,11,11.75342466,Knowledge,Knowledge_pics,3,between $3000 and $5000,Bachelor's degree
3521,3521,293,11,11.75342466,Knowledge,Knowledge_poems,-6,between $3000 and $5000,Bachelor's degree
3522,3522,293,11,11.75342466,Knowledge,Knowledge_trivia,4,between $3000 and $5000,Bachelor's degree
3523,3523,293,11,11.75342466,Novelty,Novelty_animals,6,between $3000 and $5000,Bachelor's degree
3524,3524,293,11,11.75342466,Novelty,Novelty_objects,2,between $3000 and $5000,Bachelor's degree
3525,3525,293,11,11.75342466,Novelty,Novelty_repetitions,0,between $3000 and $5000,Bachelor's degree
3526,3526,293,11,11.75342466,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Bachelor's degree
3527,3527,293,11,11.75342466,Uncertainty reduction,Uncertainty_die,2,between $3000 and $5000,Bachelor's degree
3528,3528,293,11,11.75342466,Uncertainty reduction,Uncertainty_pixels,1,between $3000 and $5000,Bachelor's degree
3529,3529,294,8,8.219178082,Agency,Agency_butterflies,3,between $2000 and $3000,Bachelor's degree
3530,3530,294,8,8.219178082,Agency,Agency_doors,5,between $2000 and $3000,Bachelor's degree
3531,3531,294,8,8.219178082,Agency,Agency_envelopes,6,between $2000 and $3000,Bachelor's degree
3532,3532,294,8,8.219178082,Knowledge,Knowledge_pics,-1,between $2000 and $3000,Bachelor's degree
3533,3533,294,8,8.219178082,Knowledge,Knowledge_poems,2,between $2000 and $3000,Bachelor's degree
3534,3534,294,8,8.219178082,Knowledge,Knowledge_trivia,2,between $2000 and $3000,Bachelor's degree
3535,3535,294,8,8.219178082,Novelty,Novelty_animals,2,between $2000 and $3000,Bachelor's degree
3536,3536,294,8,8.219178082,Novelty,Novelty_objects,5,between $2000 and $3000,Bachelor's degree
3537,3537,294,8,8.219178082,Novelty,Novelty_repetitions,2,between $2000 and $3000,Bachelor's degree
3538,3538,294,8,8.219178082,Uncertainty reduction,Uncertainty_cards,3,between $2000 and $3000,Bachelor's degree
3539,3539,294,8,8.219178082,Uncertainty reduction,Uncertainty_die,4,between $2000 and $3000,Bachelor's degree
3540,3540,294,8,8.219178082,Uncertainty reduction,Uncertainty_pixels,4,between $2000 and $3000,Bachelor's degree
3541,3541,295,7,7.726027397,Agency,Agency_butterflies,4,more than $5000,"Professional degree (e.g., MD, JD)"
3542,3542,295,7,7.726027397,Agency,Agency_doors,1,more than $5000,"Professional degree (e.g., MD, JD)"
3543,3543,295,7,7.726027397,Agency,Agency_envelopes,3,more than $5000,"Professional degree (e.g., MD, JD)"
3544,3544,295,7,7.726027397,Knowledge,Knowledge_pics,5,more than $5000,"Professional degree (e.g., MD, JD)"
3545,3545,295,7,7.726027397,Knowledge,Knowledge_poems,3,more than $5000,"Professional degree (e.g., MD, JD)"
3546,3546,295,7,7.726027397,Knowledge,Knowledge_trivia,1,more than $5000,"Professional degree (e.g., MD, JD)"
3547,3547,295,7,7.726027397,Novelty,Novelty_animals,1,more than $5000,"Professional degree (e.g., MD, JD)"
3548,3548,295,7,7.726027397,Novelty,Novelty_objects,1,more than $5000,"Professional degree (e.g., MD, JD)"
3549,3549,295,7,7.726027397,Novelty,Novelty_repetitions,5,more than $5000,"Professional degree (e.g., MD, JD)"
3550,3550,295,7,7.726027397,Uncertainty reduction,Uncertainty_cards,5,more than $5000,"Professional degree (e.g., MD, JD)"
3551,3551,295,7,7.726027397,Uncertainty reduction,Uncertainty_die,1,more than $5000,"Professional degree (e.g., MD, JD)"
3552,3552,295,7,7.726027397,Uncertainty reduction,Uncertainty_pixels,-1,more than $5000,"Professional degree (e.g., MD, JD)"
3553,3553,296,4,4.356164384,Agency,Agency_butterflies,0,Prefer not to say,Master's degree
3554,3554,296,4,4.356164384,Agency,Agency_doors,0,Prefer not to say,Master's degree
3555,3555,296,4,4.356164384,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
3556,3556,296,4,4.356164384,Knowledge,Knowledge_pics,0,Prefer not to say,Master's degree
3557,3557,296,4,4.356164384,Knowledge,Knowledge_poems,0,Prefer not to say,Master's degree
3558,3558,296,4,4.356164384,Knowledge,Knowledge_trivia,0,Prefer not to say,Master's degree
3559,3559,296,4,4.356164384,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
3560,3560,296,4,4.356164384,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
3561,3561,296,4,4.356164384,Novelty,Novelty_repetitions,0,Prefer not to say,Master's degree
3562,3562,296,4,4.356164384,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,Master's degree
3563,3563,296,4,4.356164384,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,Master's degree
3564,3564,296,4,4.356164384,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Master's degree
3565,3565,297,10,10.35616438,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
3566,3566,297,10,10.35616438,Agency,Agency_doors,-1,between $3000 and $5000,Bachelor's degree
3567,3567,297,10,10.35616438,Agency,Agency_envelopes,1,between $3000 and $5000,Bachelor's degree
3568,3568,297,10,10.35616438,Knowledge,Knowledge_pics,0,between $3000 and $5000,Bachelor's degree
3569,3569,297,10,10.35616438,Knowledge,Knowledge_poems,1,between $3000 and $5000,Bachelor's degree
3570,3570,297,10,10.35616438,Knowledge,Knowledge_trivia,3,between $3000 and $5000,Bachelor's degree
3571,3571,297,10,10.35616438,Novelty,Novelty_animals,2,between $3000 and $5000,Bachelor's degree
3572,3572,297,10,10.35616438,Novelty,Novelty_objects,0,between $3000 and $5000,Bachelor's degree
3573,3573,297,10,10.35616438,Novelty,Novelty_repetitions,5,between $3000 and $5000,Bachelor's degree
3574,3574,297,10,10.35616438,Uncertainty reduction,Uncertainty_cards,1,between $3000 and $5000,Bachelor's degree
3575,3575,297,10,10.35616438,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Bachelor's degree
3576,3576,297,10,10.35616438,Uncertainty reduction,Uncertainty_pixels,1,between $3000 and $5000,Bachelor's degree
3577,3577,298,11,11.09589041,Agency,Agency_butterflies,1,between $3000 and $5000,Bachelor's degree
3578,3578,298,11,11.09589041,Agency,Agency_doors,1,between $3000 and $5000,Bachelor's degree
3579,3579,298,11,11.09589041,Agency,Agency_envelopes,0,between $3000 and $5000,Bachelor's degree
3580,3580,298,11,11.09589041,Knowledge,Knowledge_pics,1,between $3000 and $5000,Bachelor's degree
3581,3581,298,11,11.09589041,Knowledge,Knowledge_poems,-3,between $3000 and $5000,Bachelor's degree
3582,3582,298,11,11.09589041,Knowledge,Knowledge_trivia,-1,between $3000 and $5000,Bachelor's degree
3583,3583,298,11,11.09589041,Novelty,Novelty_animals,0,between $3000 and $5000,Bachelor's degree
3584,3584,298,11,11.09589041,Novelty,Novelty_objects,-1,between $3000 and $5000,Bachelor's degree
3585,3585,298,11,11.09589041,Novelty,Novelty_repetitions,1,between $3000 and $5000,Bachelor's degree
3586,3586,298,11,11.09589041,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,Bachelor's degree
3587,3587,298,11,11.09589041,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,Bachelor's degree
3588,3588,298,11,11.09589041,Uncertainty reduction,Uncertainty_pixels,4,between $3000 and $5000,Bachelor's degree
3589,3589,299,11,11.75342466,Agency,Agency_butterflies,0,less than $500,"Some college, no degree"
3590,3590,299,11,11.75342466,Agency,Agency_doors,0,less than $500,"Some college, no degree"
3591,3591,299,11,11.75342466,Agency,Agency_envelopes,0,less than $500,"Some college, no degree"
3592,3592,299,11,11.75342466,Knowledge,Knowledge_pics,0,less than $500,"Some college, no degree"
3593,3593,299,11,11.75342466,Knowledge,Knowledge_poems,0,less than $500,"Some college, no degree"
3594,3594,299,11,11.75342466,Knowledge,Knowledge_trivia,1,less than $500,"Some college, no degree"
3595,3595,299,11,11.75342466,Novelty,Novelty_animals,0,less than $500,"Some college, no degree"
3596,3596,299,11,11.75342466,Novelty,Novelty_objects,0,less than $500,"Some college, no degree"
3597,3597,299,11,11.75342466,Novelty,Novelty_repetitions,0,less than $500,"Some college, no degree"
3598,3598,299,11,11.75342466,Uncertainty reduction,Uncertainty_cards,0,less than $500,"Some college, no degree"
3599,3599,299,11,11.75342466,Uncertainty reduction,Uncertainty_die,0,less than $500,"Some college, no degree"
3600,3600,299,11,11.75342466,Uncertainty reduction,Uncertainty_pixels,0,less than $500,"Some college, no degree"
3601,3601,300,12,12.16438356,Agency,Agency_butterflies,2,less than $500,Bachelor's degree
3602,3602,300,12,12.16438356,Agency,Agency_doors,-1,less than $500,Bachelor's degree
3603,3603,300,12,12.16438356,Agency,Agency_envelopes,0,less than $500,Bachelor's degree
3604,3604,300,12,12.16438356,Knowledge,Knowledge_pics,2,less than $500,Bachelor's degree
3605,3605,300,12,12.16438356,Knowledge,Knowledge_poems,4,less than $500,Bachelor's degree
3606,3606,300,12,12.16438356,Knowledge,Knowledge_trivia,5,less than $500,Bachelor's degree
3607,3607,300,12,12.16438356,Novelty,Novelty_animals,3,less than $500,Bachelor's degree
3608,3608,300,12,12.16438356,Novelty,Novelty_objects,1,less than $500,Bachelor's degree
3609,3609,300,12,12.16438356,Novelty,Novelty_repetitions,2,less than $500,Bachelor's degree
3610,3610,300,12,12.16438356,Uncertainty reduction,Uncertainty_cards,-4,less than $500,Bachelor's degree
3611,3611,300,12,12.16438356,Uncertainty reduction,Uncertainty_die,6,less than $500,Bachelor's degree
3612,3612,300,12,12.16438356,Uncertainty reduction,Uncertainty_pixels,1,less than $500,Bachelor's degree
3613,3613,301,6,6.904109589,Agency,Agency_butterflies,1,between $3000 and $5000,Master's degree
3614,3614,301,6,6.904109589,Agency,Agency_doors,1,between $3000 and $5000,Master's degree
3615,3615,301,6,6.904109589,Agency,Agency_envelopes,1,between $3000 and $5000,Master's degree
3616,3616,301,6,6.904109589,Knowledge,Knowledge_pics,0,between $3000 and $5000,Master's degree
3617,3617,301,6,6.904109589,Knowledge,Knowledge_poems,1,between $3000 and $5000,Master's degree
3618,3618,301,6,6.904109589,Knowledge,Knowledge_trivia,0,between $3000 and $5000,Master's degree
3619,3619,301,6,6.904109589,Novelty,Novelty_animals,1,between $3000 and $5000,Master's degree
3620,3620,301,6,6.904109589,Novelty,Novelty_objects,1,between $3000 and $5000,Master's degree
3621,3621,301,6,6.904109589,Novelty,Novelty_repetitions,2,between $3000 and $5000,Master's degree
3622,3622,301,6,6.904109589,Uncertainty reduction,Uncertainty_cards,1,between $3000 and $5000,Master's degree
3623,3623,301,6,6.904109589,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Master's degree
3624,3624,301,6,6.904109589,Uncertainty reduction,Uncertainty_pixels,1,between $3000 and $5000,Master's degree
3625,3625,302,6,6.904109589,Agency,Agency_butterflies,0,less than $500,Bachelor's degree
3626,3626,302,6,6.904109589,Agency,Agency_doors,1,less than $500,Bachelor's degree
3627,3627,302,6,6.904109589,Agency,Agency_envelopes,2,less than $500,Bachelor's degree
3628,3628,302,6,6.904109589,Knowledge,Knowledge_pics,0,less than $500,Bachelor's degree
3629,3629,302,6,6.904109589,Knowledge,Knowledge_poems,0,less than $500,Bachelor's degree
3630,3630,302,6,6.904109589,Knowledge,Knowledge_trivia,1,less than $500,Bachelor's degree
3631,3631,302,6,6.904109589,Novelty,Novelty_animals,0,less than $500,Bachelor's degree
3632,3632,302,6,6.904109589,Novelty,Novelty_objects,-4,less than $500,Bachelor's degree
3633,3633,302,6,6.904109589,Novelty,Novelty_repetitions,5,less than $500,Bachelor's degree
3634,3634,302,6,6.904109589,Uncertainty reduction,Uncertainty_cards,-1,less than $500,Bachelor's degree
3635,3635,302,6,6.904109589,Uncertainty reduction,Uncertainty_die,0,less than $500,Bachelor's degree
3636,3636,302,6,6.904109589,Uncertainty reduction,Uncertainty_pixels,-1,less than $500,Bachelor's degree
3637,3637,303,4,4.849315068,Agency,Agency_butterflies,6,more than $5000,Master's degree
3638,3638,303,4,4.849315068,Agency,Agency_doors,6,more than $5000,Master's degree
3639,3639,303,4,4.849315068,Agency,Agency_envelopes,6,more than $5000,Master's degree
3640,3640,303,4,4.849315068,Knowledge,Knowledge_pics,6,more than $5000,Master's degree
3641,3641,303,4,4.849315068,Knowledge,Knowledge_poems,0,more than $5000,Master's degree
3642,3642,303,4,4.849315068,Knowledge,Knowledge_trivia,0,more than $5000,Master's degree
3643,3643,303,4,4.849315068,Novelty,Novelty_animals,6,more than $5000,Master's degree
3644,3644,303,4,4.849315068,Novelty,Novelty_objects,6,more than $5000,Master's degree
3645,3645,303,4,4.849315068,Novelty,Novelty_repetitions,6,more than $5000,Master's degree
3646,3646,303,4,4.849315068,Uncertainty reduction,Uncertainty_cards,6,more than $5000,Master's degree
3647,3647,303,4,4.849315068,Uncertainty reduction,Uncertainty_die,6,more than $5000,Master's degree
3648,3648,303,4,4.849315068,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
3649,3649,304,7,7.97260274,Agency,Agency_butterflies,3,Prefer not to say,Bachelor's degree
3650,3650,304,7,7.97260274,Agency,Agency_doors,3,Prefer not to say,Bachelor's degree
